date,time,store_id,product_id,product_name,category,quantity,price,payment_method,customer_segment,time_of_day,month,total_sales
2025-05-26 08:12:46.381540,14:39,Store B,P9465,USB Drive,Electronics,1,76.36,Debit Card,Premium,14,5,76.36
2025-06-01 08:12:46.381540,17:03,Store A,P2212,Smartphone,Storage,4,72.02,Credit Card,Premium,17,6,288.08
2025-03-20 08:12:46.381540,20:15,Store D,P1607,Monitor,Accessories,2,443.73,Mobile Payment,Premium,20,3,887.46
2025-06-08 08:12:46.381540,09:14,Store D,P4144,Speaker,Storage,3,589.71,Debit Card,Regular,9,6,1769.13
2025-05-30 08:12:46.381540,18:40,Store B,P2586,Monitor,Computers,4,612.45,Mobile Payment,VIP,18,5,2449.8
2025-04-10 08:12:46.381540,12:46,Store B,P8901,Camera,Accessories,1,46.02,Cash,Regular,12,4,46.02
2025-01-16 08:12:46.381540,18:31,Store C,P3614,Headphones,Storage,4,699.77,Cash,Premium,18,1,2799.08
2024-12-27 08:12:46.381540,20:58,Store D,P6205,USB Drive,Accessories,4,138.63,Debit Card,Regular,20,12,554.52
2025-03-13 08:12:46.381540,12:55,Store B,P3511,Smartphone,Accessories,4,955.79,Mobile Payment,VIP,12,3,3823.16
2025-04-16 08:12:46.381540,15:06,Store B,P6986,External HDD,Storage,3,340.21,Debit Card,New,15,4,1020.6299999999999
2025-04-25 08:12:46.381540,15:40,Store C,P5977,Camera,Accessories,1,268.83,Debit Card,VIP,15,4,268.83
2025-03-31 08:12:46.381540,14:03,Store D,P7814,Laptop,Computers,1,298.35,Debit Card,VIP,14,3,298.35
2025-01-12 08:12:46.381540,15:23,Store B,P1181,USB Drive,Storage,2,937.98,Cash,New,15,1,1875.96
2024-12-18 08:12:46.381540,12:26,Store C,P7358,Mouse,Storage,2,488.01,Debit Card,VIP,12,12,976.02
2025-03-29 08:12:46.381540,08:16,Store B,P7921,Camera,Computers,4,440.33,Cash,VIP,8,3,1761.32
2025-03-27 08:12:46.381540,14:18,Store A,P4704,Keyboard,Computers,2,570.24,Cash,Regular,14,3,1140.48
2025-01-06 08:12:46.381540,20:34,Store A,P7065,Printer,Computers,1,931.45,Mobile Payment,VIP,20,1,931.45
2025-02-12 08:12:46.381540,10:41,Store B,P1522,Keyboard,Accessories,4,315.26,Debit Card,VIP,10,2,1261.04
2025-04-28 08:12:46.381540,11:31,Store D,P1979,Smartphone,Accessories,2,189.01,Mobile Payment,Premium,11,4,378.02
2025-06-14 08:12:46.381540,08:03,Store A,P1665,Speaker,Audio,3,599.54,Cash,VIP,8,6,1798.62
2025-06-07 08:12:46.381540,10:12,Store C,P8538,USB Drive,Accessories,2,496.76,Debit Card,Regular,10,6,993.52
2025-03-11 08:12:46.381540,12:43,Store B,P2455,Smartwatch,Computers,3,71.35,Cash,New,12,3,214.04999999999998
2025-03-19 08:12:46.381540,17:31,Store C,P3580,Keyboard,Audio,2,526.72,Debit Card,Premium,17,3,1053.44
2025-01-05 08:12:46.381540,19:27,Store A,P6470,Printer,Computers,1,566.79,Debit Card,Regular,19,1,566.79
2025-02-15 08:12:46.381540,20:44,Store D,P4942,Keyboard,Electronics,2,697.21,Credit Card,Premium,20,2,1394.42
2025-01-23 08:12:46.381540,14:27,Store C,P2619,USB Drive,Storage,3,995.59,Mobile Payment,VIP,14,1,2986.77
2025-05-13 08:12:46.381540,10:06,Store A,P7462,Speaker,Electronics,3,427.37,Credit Card,Regular,10,5,1282.1100000000001
2025-01-10 08:12:46.381540,10:57,Store A,P1115,Camera,Computers,2,515.1,Debit Card,Premium,10,1,1030.2
2025-04-25 08:12:46.381540,12:56,Store A,P8796,Power Bank,Accessories,4,84.25,Credit Card,Regular,12,4,337.0
2025-04-16 08:12:46.381540,17:26,Store C,P6573,Printer,Storage,3,833.27,Cash,Premium,17,4,2499.81
2025-05-25 08:12:46.381540,09:37,Store A,P8805,Mouse,Accessories,1,107.17,Debit Card,VIP,9,5,107.17
2025-01-11 08:12:46.381540,12:23,Store B,P8663,Smartwatch,Accessories,2,934.49,Debit Card,New,12,1,1868.98
2025-06-03 08:12:46.381540,20:34,Store A,P1216,Camera,Storage,3,355.02,Debit Card,New,20,6,1065.06
2025-02-21 08:12:46.381540,20:08,Store B,P7425,Laptop,Storage,2,344.21,Credit Card,Regular,20,2,688.42
2024-12-17 08:12:46.381540,20:19,Store D,P6641,Laptop,Electronics,2,335.32,Mobile Payment,New,20,12,670.64
2025-02-05 08:12:46.381540,08:23,Store B,P8627,Smartphone,Computers,4,950.98,Mobile Payment,Regular,8,2,3803.92
2024-12-21 08:12:46.381540,16:50,Store D,P2404,Speaker,Accessories,2,980.31,Mobile Payment,Regular,16,12,1960.62
2024-12-29 08:12:46.381540,13:24,Store D,P3572,USB Drive,Computers,2,973.51,Credit Card,VIP,13,12,1947.02
2025-05-12 08:12:46.381540,10:57,Store B,P4020,Tablet,Computers,2,707.74,Cash,VIP,10,5,1415.48
2025-05-05 08:12:46.381540,11:10,Store D,P7795,Speaker,Audio,1,119.95,Credit Card,Premium,11,5,119.95
2025-02-02 08:12:46.381540,19:14,Store B,P9604,Keyboard,Electronics,2,392.5,Mobile Payment,Regular,19,2,785.0
2025-05-18 08:12:46.381540,15:30,Store C,P4314,Printer,Accessories,1,296.42,Credit Card,Premium,15,5,296.42
2025-02-11 08:12:46.381540,19:05,Store D,P3960,Camera,Storage,2,711.31,Cash,Premium,19,2,1422.62
2025-04-10 08:12:46.381540,12:46,Store B,P7376,Power Bank,Storage,4,497.73,Debit Card,VIP,12,4,1990.92
2025-01-20 08:12:46.381540,09:01,Store D,P4802,Laptop,Computers,4,620.34,Debit Card,Regular,9,1,2481.36
2025-03-02 08:12:46.381540,17:31,Store A,P2954,Smartwatch,Electronics,3,18.64,Mobile Payment,VIP,17,3,55.92
2025-03-20 08:12:46.381540,13:15,Store B,P3791,Speaker,Electronics,2,785.04,Mobile Payment,Regular,13,3,1570.08
2024-12-21 08:12:46.381540,10:39,Store A,P9147,Router,Accessories,4,952.53,Cash,New,10,12,3810.12
2025-01-07 08:12:46.381540,11:04,Store D,P2518,External HDD,Accessories,4,672.68,Credit Card,New,11,1,2690.72
2025-03-29 08:12:46.381540,14:36,Store D,P9068,Tablet,Computers,2,853.42,Cash,Premium,14,3,1706.84
2025-06-09 08:12:46.381540,12:55,Store C,P5371,Smartwatch,Computers,3,483.47,Cash,VIP,12,6,1450.41
2025-04-26 08:12:46.381540,20:46,Store B,P7135,Speaker,Computers,1,30.01,Debit Card,VIP,20,4,30.01
2025-04-19 08:12:46.381540,09:21,Store A,P7707,Keyboard,Audio,4,990.56,Credit Card,Regular,9,4,3962.24
2025-02-07 08:12:46.381540,09:14,Store C,P4337,Router,Electronics,4,68.24,Debit Card,Premium,9,2,272.96
2025-05-24 08:12:46.381540,18:32,Store D,P4193,Headphones,Computers,1,200.85,Debit Card,VIP,18,5,200.85
2025-02-23 08:12:46.381540,15:05,Store D,P5066,Tablet,Electronics,4,61.92,Cash,Premium,15,2,247.68
2025-03-30 08:12:46.381540,18:06,Store C,P7015,Monitor,Storage,1,628.71,Debit Card,VIP,18,3,628.71
2025-05-26 08:12:46.381540,08:14,Store A,P5934,Headphones,Storage,1,587.4,Mobile Payment,New,8,5,587.4
2025-06-12 08:12:46.381540,16:02,Store D,P1801,External HDD,Electronics,3,217.57,Mobile Payment,VIP,16,6,652.71
2025-01-01 08:12:46.381540,17:04,Store D,P3943,Headphones,Storage,1,957.09,Debit Card,VIP,17,1,957.09
2025-04-11 08:12:46.381540,11:01,Store B,P8141,External HDD,Storage,1,914.35,Debit Card,New,11,4,914.35
2025-03-02 08:12:46.381540,19:53,Store C,P2618,Keyboard,Storage,1,287.01,Credit Card,Premium,19,3,287.01
2025-04-04 08:12:46.381540,20:30,Store D,P6435,Smartwatch,Accessories,1,662.28,Mobile Payment,Premium,20,4,662.28
2025-01-24 08:12:46.381540,20:17,Store A,P7219,Mouse,Accessories,4,856.68,Credit Card,Premium,20,1,3426.72
2025-03-15 08:12:46.381540,10:07,Store B,P6366,Laptop,Electronics,1,366.2,Debit Card,New,10,3,366.2
2025-06-08 08:12:46.381540,10:47,Store C,P4324,Printer,Electronics,4,261.05,Mobile Payment,New,10,6,1044.2
2025-04-07 08:12:46.381540,11:15,Store A,P9164,Printer,Audio,2,263.63,Cash,New,11,4,527.26
2025-02-01 08:12:46.381540,08:59,Store D,P2101,Power Bank,Accessories,2,822.25,Cash,Premium,8,2,1644.5
2025-06-06 08:12:46.381540,09:46,Store C,P4725,Camera,Electronics,1,468.44,Debit Card,Premium,9,6,468.44
2025-05-02 08:12:46.381540,14:59,Store C,P4545,Camera,Accessories,3,718.18,Credit Card,Premium,14,5,2154.54
2025-04-23 08:12:46.381540,12:47,Store A,P5726,Headphones,Audio,3,653.8,Cash,Premium,12,4,1961.3999999999999
2025-06-12 08:12:46.381540,09:12,Store C,P1566,Headphones,Electronics,4,313.16,Cash,Regular,9,6,1252.64
2025-03-03 08:12:46.381540,08:38,Store A,P2538,Mouse,Electronics,4,216.0,Mobile Payment,New,8,3,864.0
2024-12-31 08:12:46.381540,20:36,Store D,P7846,Speaker,Electronics,2,134.53,Credit Card,New,20,12,269.06
2025-01-21 08:12:46.381540,13:43,Store B,P3538,Keyboard,Electronics,4,33.65,Credit Card,New,13,1,134.6
2025-02-17 08:12:46.381540,19:04,Store A,P6675,Laptop,Computers,3,90.44,Cash,Premium,19,2,271.32
2025-02-23 08:12:46.381540,16:28,Store B,P1900,Printer,Accessories,2,263.68,Debit Card,Premium,16,2,527.36
2025-06-03 08:12:46.381540,20:43,Store C,P8816,External HDD,Accessories,1,716.46,Cash,Regular,20,6,716.46
2025-02-28 08:12:46.381540,18:31,Store A,P7301,Router,Accessories,4,163.37,Credit Card,Regular,18,2,653.48
2025-01-09 08:12:46.381540,08:31,Store D,P5228,Speaker,Audio,1,528.16,Mobile Payment,Premium,8,1,528.16
2025-02-03 08:12:46.381540,10:24,Store A,P8758,Mouse,Computers,4,252.68,Credit Card,Premium,10,2,1010.72
2025-05-11 08:12:46.381540,15:14,Store A,P3428,Printer,Accessories,3,516.69,Mobile Payment,Premium,15,5,1550.0700000000002
2024-12-23 08:12:46.381540,19:40,Store A,P5077,Monitor,Accessories,4,752.51,Mobile Payment,New,19,12,3010.04
2024-12-20 08:12:46.381540,15:46,Store B,P7347,Camera,Electronics,3,273.32,Mobile Payment,Regular,15,12,819.96
2025-03-16 08:12:46.381540,20:29,Store B,P2137,Monitor,Electronics,3,354.42,Credit Card,New,20,3,1063.26
2025-02-14 08:12:46.381540,18:57,Store C,P7554,Laptop,Electronics,1,725.77,Credit Card,VIP,18,2,725.77
2025-02-09 08:12:46.381540,19:26,Store C,P1298,Laptop,Accessories,4,550.87,Debit Card,VIP,19,2,2203.48
2025-01-01 08:12:46.381540,15:06,Store C,P8116,Keyboard,Electronics,1,103.62,Cash,VIP,15,1,103.62
2025-01-14 08:12:46.381540,12:25,Store C,P5205,Router,Accessories,3,760.57,Credit Card,VIP,12,1,2281.71
2025-05-16 08:12:46.381540,10:19,Store A,P4548,Tablet,Audio,3,284.66,Mobile Payment,New,10,5,853.98
2024-12-30 08:12:46.381540,14:33,Store B,P6008,Headphones,Audio,3,391.21,Credit Card,VIP,14,12,1173.6299999999999
2025-03-05 08:12:46.381540,15:13,Store B,P4189,Camera,Storage,3,252.73,Credit Card,Premium,15,3,758.1899999999999
2025-06-11 08:12:46.381540,08:06,Store B,P2841,Mouse,Computers,2,547.92,Cash,VIP,8,6,1095.84
2025-01-18 08:12:46.381540,12:55,Store B,P4334,Router,Electronics,3,710.69,Credit Card,Premium,12,1,2132.07
2025-05-18 08:12:46.381540,09:31,Store C,P5952,External HDD,Electronics,4,805.18,Mobile Payment,New,9,5,3220.72
2025-01-06 08:12:46.381540,16:32,Store A,P9011,Router,Computers,3,922.9,Cash,Regular,16,1,2768.7
2025-05-10 08:12:46.381540,19:47,Store B,P7031,Keyboard,Computers,2,365.62,Debit Card,Regular,19,5,731.24
2025-01-08 08:12:46.381540,18:26,Store D,P7232,Mouse,Storage,4,933.29,Mobile Payment,VIP,18,1,3733.16
2025-02-11 08:12:46.381540,13:39,Store A,P5048,Speaker,Computers,2,620.79,Mobile Payment,Regular,13,2,1241.58
2025-05-07 08:12:46.381540,13:43,Store D,P8828,Tablet,Accessories,2,395.7,Credit Card,Premium,13,5,791.4
2025-03-19 08:12:46.381540,17:40,Store A,P7269,Keyboard,Electronics,4,888.42,Debit Card,VIP,17,3,3553.68
2025-01-05 08:12:46.381540,10:33,Store A,P8254,Power Bank,Computers,2,583.83,Cash,VIP,10,1,1167.66
2025-05-23 08:12:46.381540,09:26,Store A,P3491,Smartwatch,Accessories,3,459.74,Debit Card,Premium,9,5,1379.22
2025-01-04 08:12:46.381540,08:26,Store D,P1514,External HDD,Computers,1,21.39,Credit Card,Premium,8,1,21.39
2025-06-15 08:12:46.381540,13:46,Store B,P1310,Printer,Accessories,1,720.33,Debit Card,New,13,6,720.33
2025-03-29 08:12:46.381540,18:35,Store B,P6804,Headphones,Audio,1,86.57,Mobile Payment,Premium,18,3,86.57
2025-03-03 08:12:46.381540,13:10,Store D,P5047,Headphones,Accessories,4,296.5,Mobile Payment,New,13,3,1186.0
2025-05-16 08:12:46.381540,11:06,Store B,P4178,Router,Storage,4,962.08,Debit Card,VIP,11,5,3848.32
2025-01-18 08:12:46.381540,18:51,Store C,P4599,Headphones,Accessories,4,163.66,Debit Card,Regular,18,1,654.64
2025-01-03 08:12:46.381540,20:02,Store B,P6897,Monitor,Computers,1,318.67,Mobile Payment,Regular,20,1,318.67
2025-02-27 08:12:46.381540,08:14,Store C,P3353,USB Drive,Audio,1,933.02,Debit Card,New,8,2,933.02
2025-05-26 08:12:46.381540,19:07,Store C,P1836,Camera,Audio,4,344.31,Mobile Payment,Regular,19,5,1377.24
2025-05-25 08:12:46.381540,11:26,Store C,P4988,Keyboard,Accessories,1,335.39,Debit Card,Regular,11,5,335.39
2025-01-02 08:12:46.381540,14:05,Store D,P8029,Keyboard,Computers,2,651.48,Cash,VIP,14,1,1302.96
2025-01-04 08:12:46.381540,11:05,Store B,P6308,Monitor,Audio,2,140.04,Cash,New,11,1,280.08
2025-02-24 08:12:46.381540,18:12,Store B,P2722,Laptop,Accessories,1,973.02,Credit Card,Premium,18,2,973.02
2025-04-15 08:12:46.381540,12:20,Store D,P4090,Camera,Accessories,4,282.27,Mobile Payment,Regular,12,4,1129.08
2025-03-27 08:12:46.381540,18:58,Store D,P1239,Tablet,Accessories,3,787.83,Cash,VIP,18,3,2363.4900000000002
2025-01-19 08:12:46.381540,15:55,Store B,P9845,Tablet,Audio,3,294.74,Mobile Payment,VIP,15,1,884.22
2025-03-10 08:12:46.381540,19:04,Store D,P6521,Headphones,Electronics,1,282.62,Cash,Regular,19,3,282.62
2025-05-18 08:12:46.381540,19:29,Store D,P6720,Router,Computers,3,66.94,Credit Card,Premium,19,5,200.82
2025-02-28 08:12:46.381540,09:07,Store C,P6211,Keyboard,Storage,4,128.13,Mobile Payment,Premium,9,2,512.52
2025-03-14 08:12:46.381540,08:04,Store D,P5006,Smartphone,Storage,2,526.75,Cash,New,8,3,1053.5
2025-03-11 08:12:46.381540,09:42,Store C,P3754,Laptop,Computers,2,581.07,Mobile Payment,New,9,3,1162.14
2024-12-27 08:12:46.381540,15:25,Store A,P4252,USB Drive,Electronics,4,817.69,Credit Card,New,15,12,3270.76
2025-03-17 08:12:46.381540,14:26,Store C,P2880,Power Bank,Computers,3,69.61,Credit Card,VIP,14,3,208.82999999999998
2025-05-09 08:12:46.381540,14:30,Store C,P7010,Mouse,Accessories,1,362.59,Cash,Premium,14,5,362.59
2025-04-22 08:12:46.381540,10:13,Store D,P9369,Headphones,Computers,2,208.16,Debit Card,New,10,4,416.32
2025-04-08 08:12:46.381540,14:57,Store B,P9853,External HDD,Computers,3,364.3,Credit Card,VIP,14,4,1092.9
2025-03-06 08:12:46.381540,13:13,Store A,P1994,Power Bank,Audio,3,360.76,Debit Card,Premium,13,3,1082.28
2024-12-23 08:12:46.381540,11:27,Store A,P1651,Tablet,Storage,2,360.74,Credit Card,Regular,11,12,721.48
2025-01-01 08:12:46.381540,18:02,Store A,P1509,Tablet,Storage,2,316.54,Cash,New,18,1,633.08
2025-01-01 08:12:46.381540,12:32,Store B,P1553,Camera,Accessories,1,766.34,Debit Card,New,12,1,766.34
2025-06-02 08:12:46.381540,10:57,Store A,P7448,Laptop,Accessories,4,692.81,Mobile Payment,Premium,10,6,2771.24
2024-12-28 08:12:46.381540,15:47,Store A,P4271,Laptop,Audio,3,348.05,Credit Card,Regular,15,12,1044.15
2025-01-20 08:12:46.381540,15:19,Store B,P6164,Smartphone,Accessories,1,155.02,Cash,Regular,15,1,155.02
2025-01-06 08:12:46.381540,13:46,Store A,P5890,Tablet,Electronics,2,523.1,Mobile Payment,VIP,13,1,1046.2
2025-06-12 08:12:46.381540,18:57,Store D,P5228,Printer,Audio,4,919.66,Debit Card,New,18,6,3678.64
2025-06-05 08:12:46.381540,15:15,Store D,P4821,Camera,Audio,4,132.32,Cash,Regular,15,6,529.28
2025-01-02 08:12:46.381540,11:18,Store C,P8790,Power Bank,Computers,3,755.5,Mobile Payment,VIP,11,1,2266.5
2025-01-17 08:12:46.381540,08:40,Store C,P5820,Speaker,Computers,4,603.39,Cash,New,8,1,2413.56
2025-01-26 08:12:46.381540,09:45,Store C,P5029,Keyboard,Electronics,2,592.7,Debit Card,New,9,1,1185.4
2025-04-29 08:12:46.381540,19:12,Store D,P2558,Printer,Audio,2,935.31,Mobile Payment,New,19,4,1870.62
2025-01-12 08:12:46.381540,09:53,Store D,P3412,Router,Audio,2,956.38,Credit Card,New,9,1,1912.76
2025-05-13 08:12:46.381540,08:17,Store D,P9871,Smartwatch,Computers,1,251.4,Credit Card,Regular,8,5,251.4
2025-05-18 08:12:46.381540,09:09,Store C,P6735,Camera,Storage,2,810.39,Cash,Regular,9,5,1620.78
2025-02-20 08:12:46.381540,09:57,Store C,P6573,Mouse,Storage,1,624.59,Credit Card,Regular,9,2,624.59
2025-05-02 08:12:46.381540,15:15,Store C,P7479,Keyboard,Computers,2,414.76,Debit Card,Premium,15,5,829.52
2025-03-18 08:12:46.381540,20:45,Store C,P8937,Laptop,Accessories,2,668.97,Debit Card,Premium,20,3,1337.94
2025-06-15 08:12:46.381540,08:41,Store C,P1327,Speaker,Audio,4,956.41,Mobile Payment,New,8,6,3825.64
2025-02-15 08:12:46.381540,10:00,Store C,P4407,Keyboard,Electronics,3,521.71,Mobile Payment,Regular,10,2,1565.13
2025-05-31 08:12:46.381540,08:12,Store D,P2720,Camera,Storage,2,940.68,Mobile Payment,VIP,8,5,1881.36
2024-12-19 08:12:46.381540,13:11,Store B,P1348,Router,Accessories,4,646.46,Cash,Regular,13,12,2585.84
2025-03-29 08:12:46.381540,17:13,Store B,P3563,Tablet,Audio,4,488.08,Cash,VIP,17,3,1952.32
2025-02-09 08:12:46.381540,12:27,Store C,P6278,Router,Accessories,3,647.73,Debit Card,New,12,2,1943.19
2024-12-17 08:12:46.381540,08:27,Store B,P6076,Smartwatch,Audio,4,606.52,Debit Card,New,8,12,2426.08
2025-03-27 08:12:46.381540,09:41,Store B,P4957,External HDD,Audio,4,427.48,Cash,New,9,3,1709.92
2025-01-30 08:12:46.381540,09:06,Store D,P5837,Laptop,Computers,3,566.84,Mobile Payment,Regular,9,1,1700.52
2025-06-09 08:12:46.381540,20:41,Store C,P4386,Printer,Computers,1,706.22,Cash,Regular,20,6,706.22
2025-01-11 08:12:46.381540,14:09,Store C,P7286,External HDD,Electronics,3,840.48,Mobile Payment,VIP,14,1,2521.44
2025-04-16 08:12:46.381540,12:16,Store B,P4899,Power Bank,Electronics,3,311.29,Debit Card,VIP,12,4,933.8700000000001
2025-05-07 08:12:46.381540,12:48,Store C,P8154,Power Bank,Accessories,2,24.5,Mobile Payment,Premium,12,5,49.0
2025-01-31 08:12:46.381540,09:23,Store C,P2574,External HDD,Computers,2,555.71,Cash,New,9,1,1111.42
2025-04-17 08:12:46.381540,09:20,Store C,P9538,Monitor,Audio,1,494.39,Credit Card,VIP,9,4,494.39
2025-01-16 08:12:46.381540,17:39,Store C,P4041,Speaker,Computers,3,63.66,Debit Card,Regular,17,1,190.98
2025-02-13 08:12:46.381540,16:00,Store B,P7431,Smartwatch,Audio,3,636.18,Debit Card,VIP,16,2,1908.54
2025-01-14 08:12:46.381540,10:16,Store A,P9806,Smartphone,Computers,1,941.99,Cash,Premium,10,1,941.99
2025-04-01 08:12:46.381540,08:32,Store B,P9645,Monitor,Audio,2,408.21,Cash,Regular,8,4,816.42
2025-01-02 08:12:46.381540,18:06,Store D,P7303,Mouse,Accessories,3,895.42,Debit Card,Regular,18,1,2686.2599999999998
2025-05-07 08:12:46.381540,19:36,Store A,P4628,Printer,Computers,1,814.97,Cash,Regular,19,5,814.97
2025-05-29 08:12:46.381540,11:27,Store A,P3703,Mouse,Storage,2,170.1,Mobile Payment,VIP,11,5,340.2
2025-01-09 08:12:46.381540,12:11,Store A,P9484,Keyboard,Storage,4,789.41,Mobile Payment,New,12,1,3157.64
2025-04-04 08:12:46.381540,15:35,Store B,P1002,Tablet,Audio,1,521.54,Mobile Payment,New,15,4,521.54
2025-03-17 08:12:46.381540,14:45,Store D,P5875,Speaker,Accessories,1,919.44,Credit Card,New,14,3,919.44
2025-01-10 08:12:46.381540,11:51,Store B,P2960,Keyboard,Audio,3,197.53,Cash,New,11,1,592.59
2025-01-17 08:12:46.381540,08:13,Store D,P9709,Tablet,Accessories,4,133.8,Mobile Payment,New,8,1,535.2
2025-04-11 08:12:46.381540,19:20,Store B,P7587,Headphones,Electronics,2,248.87,Debit Card,Regular,19,4,497.74
2025-03-08 08:12:46.381540,12:50,Store B,P7479,Power Bank,Computers,4,69.03,Mobile Payment,Regular,12,3,276.12
2025-04-05 08:12:46.381540,08:55,Store B,P6902,Speaker,Accessories,3,326.88,Mobile Payment,VIP,8,4,980.64
2025-05-11 08:12:46.381540,18:22,Store A,P2201,Headphones,Audio,3,290.18,Cash,Regular,18,5,870.54
2025-01-22 08:12:46.381540,12:07,Store B,P8442,Mouse,Electronics,2,422.05,Debit Card,VIP,12,1,844.1
2025-01-11 08:12:46.381540,12:53,Store D,P4499,Smartphone,Audio,2,468.35,Credit Card,VIP,12,1,936.7
2025-05-02 08:12:46.381540,14:17,Store D,P2027,Mouse,Storage,2,153.27,Debit Card,Premium,14,5,306.54
2025-02-18 08:12:46.381540,14:18,Store D,P2389,Headphones,Storage,3,623.18,Mobile Payment,Regular,14,2,1869.54
2025-02-26 08:12:46.381540,08:04,Store A,P3086,USB Drive,Computers,2,231.33,Credit Card,VIP,8,2,462.66
2025-05-13 08:12:46.381540,18:53,Store B,P7822,Monitor,Computers,2,130.71,Credit Card,New,18,5,261.42
2025-04-01 08:12:46.381540,08:36,Store B,P1690,Speaker,Electronics,2,711.72,Credit Card,New,8,4,1423.44
2025-03-12 08:12:46.381540,11:47,Store C,P1155,Monitor,Storage,1,32.51,Credit Card,Premium,11,3,32.51
2025-05-23 08:12:46.381540,16:19,Store A,P5109,Smartphone,Accessories,2,374.68,Credit Card,VIP,16,5,749.36
2025-02-07 08:12:46.381540,12:06,Store D,P5297,Speaker,Storage,3,152.96,Cash,Regular,12,2,458.88
2025-03-18 08:12:46.381540,08:34,Store D,P7672,Smartphone,Computers,1,883.96,Mobile Payment,New,8,3,883.96
2025-03-25 08:12:46.381540,09:36,Store B,P6753,Smartphone,Audio,3,826.21,Credit Card,New,9,3,2478.63
2024-12-27 08:12:46.381540,11:01,Store D,P9169,Mouse,Electronics,4,69.92,Mobile Payment,Premium,11,12,279.68
2025-01-16 08:12:46.381540,09:14,Store B,P8767,Printer,Storage,1,554.95,Cash,New,9,1,554.95
2025-06-11 08:12:46.381540,19:36,Store B,P4239,Power Bank,Accessories,2,302.4,Cash,VIP,19,6,604.8
2025-03-26 08:12:46.381540,09:18,Store C,P3146,Camera,Accessories,1,200.62,Cash,Premium,9,3,200.62
2025-03-13 08:12:46.381540,17:52,Store A,P6458,Router,Accessories,3,318.42,Debit Card,New,17,3,955.26
2025-05-12 08:12:46.381540,09:22,Store B,P2417,Speaker,Electronics,1,817.73,Debit Card,Regular,9,5,817.73
2025-05-05 08:12:46.381540,20:37,Store B,P2099,Laptop,Accessories,4,67.28,Credit Card,VIP,20,5,269.12
2024-12-31 08:12:46.381540,15:04,Store B,P5753,Smartphone,Accessories,2,651.75,Cash,New,15,12,1303.5
2025-05-24 08:12:46.381540,08:32,Store C,P5397,USB Drive,Storage,2,914.24,Debit Card,Regular,8,5,1828.48
2025-06-05 08:12:46.381540,09:13,Store B,P3412,Laptop,Electronics,4,453.58,Cash,VIP,9,6,1814.32
2025-03-27 08:12:46.381540,15:02,Store A,P3566,Power Bank,Audio,3,902.5,Debit Card,New,15,3,2707.5
2025-05-30 08:12:46.381540,18:26,Store A,P9323,Router,Audio,1,907.73,Cash,Premium,18,5,907.73
2025-01-14 08:12:46.381540,08:19,Store D,P1505,Speaker,Accessories,3,613.5,Debit Card,Regular,8,1,1840.5
2025-04-09 08:12:46.381540,20:46,Store A,P6800,Printer,Computers,3,461.28,Mobile Payment,New,20,4,1383.84
2025-04-02 08:12:46.381540,19:45,Store D,P1015,Camera,Electronics,3,740.29,Credit Card,Premium,19,4,2220.87
2025-05-19 08:12:46.381540,20:59,Store A,P7240,Smartphone,Computers,2,917.06,Credit Card,VIP,20,5,1834.12
2025-04-03 08:12:46.381540,13:35,Store D,P2888,Smartphone,Electronics,1,683.23,Mobile Payment,VIP,13,4,683.23
2025-04-25 08:12:46.381540,13:08,Store B,P8725,Smartphone,Electronics,2,217.51,Credit Card,Regular,13,4,435.02
2025-03-10 08:12:46.381540,18:42,Store C,P4980,Monitor,Storage,2,821.86,Cash,Regular,18,3,1643.72
2024-12-31 08:12:46.381540,16:46,Store C,P2663,USB Drive,Accessories,2,952.02,Credit Card,VIP,16,12,1904.04
2025-04-27 08:12:46.381540,15:17,Store C,P2713,Printer,Storage,1,416.17,Credit Card,Premium,15,4,416.17
2025-02-04 08:12:46.381540,14:03,Store B,P8111,Laptop,Computers,4,700.61,Debit Card,VIP,14,2,2802.44
2025-05-31 08:12:46.381540,20:43,Store C,P2145,Tablet,Computers,2,522.98,Debit Card,New,20,5,1045.96
2025-01-08 08:12:46.381540,20:26,Store A,P7323,Speaker,Audio,2,120.89,Mobile Payment,New,20,1,241.78
2025-02-13 08:12:46.381540,17:35,Store D,P1088,Tablet,Storage,2,356.34,Debit Card,Premium,17,2,712.68
2025-03-16 08:12:46.381540,17:28,Store B,P8764,Printer,Storage,1,172.19,Mobile Payment,New,17,3,172.19
2025-04-10 08:12:46.381540,18:23,Store C,P8593,Smartphone,Storage,1,676.84,Credit Card,New,18,4,676.84
2025-03-01 08:12:46.381540,13:32,Store A,P5454,Tablet,Audio,3,586.27,Debit Card,Regular,13,3,1758.81
2025-05-21 08:12:46.381540,14:25,Store A,P8973,Laptop,Storage,2,43.2,Debit Card,New,14,5,86.4
2025-04-18 08:12:46.381540,18:00,Store B,P7355,External HDD,Storage,2,70.99,Credit Card,Premium,18,4,141.98
2025-05-01 08:12:46.381540,20:57,Store B,P4776,Power Bank,Storage,1,268.18,Debit Card,VIP,20,5,268.18
2025-05-22 08:12:46.381540,08:47,Store C,P9814,External HDD,Storage,1,747.41,Cash,Premium,8,5,747.41
2025-05-04 08:12:46.381540,20:25,Store D,P5747,Speaker,Computers,2,135.57,Debit Card,Regular,20,5,271.14
2025-01-03 08:12:46.381540,16:33,Store C,P3498,Speaker,Accessories,4,212.73,Cash,Premium,16,1,850.92
